id,month,n_seconds_1,n_seconds_2,n_seconds_3,carrier,devicebrand,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,target
6f58a102df1ca94f62422a42c,10,"1.055,459","132,264","62,042",TURKCELL,samsung,"-2,65","1,501","0,064","-0,73","3,701","3,246","-0,05","1,089","2,265","-4,138","0,206","1,076","1,662","-0,913","2,351","-2,487","-1,507","-3,418","0,057","-3,122","1,456","1,238","0,756","-0,727","-0,117","0,796","2,216","-0,598","-0,855","-2,256","1,308","2,695","-1,208","2,012","1,861","-5,031","1,123","1,391","-3,728","-1,84","0,479","-0,553","-2,951","0,907","0,082","2,378","-0,708","-2,979",10,57,"menu7, menu2, menu4"
1438699bc3a67922bc5147d58,10,"1.055,373","725,394","86,122",VODAFONE TR,Redmi,"-1,468","4,379","-1,714","-0,088","2,534","1,254","1,447","-2,195","0,525","-4,1","-1,776","-0,552","3,301","-0,413","2,514","-1,349","-0,501","-0,438","-0,772","-1,688","-1,249","0,951","0,852","0,295","0,248","-1,679","0,71","-0,21","-0,717","1,444","0,765","3,707","0,322","0,441","1,452","-4,937","1,486","-0,45","-4,026","-4,042","0,521","-0,724","-2,535","2,217","1,005","0,398","0,997","-2,207",11,41,"menu6, menu1, menu9"
00ae0a9d1cd99b399d8d7190c,10,"1.053,698","368,751","352,198",TURK TELEKOM,HUAWEI,"-2,15","2,259","-0,316","-0,323","4,027","2,835","0,943","0,251","1,222","-4,076","0,649","-0,859","3,125","-0,523","2,796","-3,098","-1,965","-2,217","0,11","-1,142","1,242","1,511","-0,918","0,014","0,08","-0,704","1,806","-1,452","0,61","-0,615","0,794","2,925","-0,75","0,629","0,983","-5,797","0,893","1,334","-3,25","-2,835","2,023","-0,978","-2,257","0,542","0,535","0,885","-1,427","-2,204",21,56,"menu9, menu2, menu4"
a603249a68ad4628a4e629137,10,"1.053,557","99,253","59,913",VODAFONE TR,Apple,"0,519","2,388","-0,579","0,725","2,574","3,121","0,077","-0,644","1,634","-4,95","0,182","-0,326","2,283","-2,377","2,974","-2,958","-4,109","-1,861","1,097","-1,429","0,047","0,861","0,808","-1,044","-0,526","-1,245","1,609","-1,78","0,201","-0,055","1,098","3,259","0,283","0,279","0,2","-4,905","0,502","1,86","-2,661","0,205","0,495","-1,598","-1,198","1,358","1,301","0,985","0,984","-4,464",22,49,"menu6, menu2, menu4"
e28140e6e53ce4d821ad9aded,10,"1.052,814","64,771","41,054",TURKCELL,OPPO,"-2,33","2,874","0,666","-0,907","4,139","2,485","0,969","-0,046","0,226","-3,218","-1,164","1,709","2,202","-0,127","2,678","-2,525","-2,411","-1,995","-1,041","-0,917","1,435","0,775","-1,067","0,333","1,503","-0,947","1,387","-3,403","0,932","-2,687","0,055","3,396","-0,28","0,813","0,12","-5,65","0,856","0,628","-3,036","-1,814","1,714","-0,119","-2,653","2,023","0,052","0,758","0,237","-1,638",23,46,"menu2, menu4, menu5"
8788e8da07a41192449d88367,10,"1.051,579","104,066","84,471",TURKCELL,Apple,"-1,01","1,618","-0,347","1,841","3,544","2,945","1,961","0,343","1,322","-4,199","0,632","0,458","3,061","-0,986","2,526","-1,935","-1,878","-2,956","-1,525","-1,953","1,295","1,714","-1,131","-0,468","0,236","-0,999","-0,741","-1,462","0,487","-2,615","0,672","3,293","-0,27","1,14","1,59","-6,139","-0,042","0,86","-0,889","0,409","1,403","-1,293","-1,646","0,364","0,441","0,725","-1,69","-3,362",28,59,"menu6, menu2, menu5"
f6813cb11d9d4c86aafd91674,10,"1.051,548","141,564","73,023",TURK TELEKOM,Apple,"-1,527","1,751","0,396","-0,486","3,708","2,108","1,189","0,221","0,299","-2,747","-0,175","-2,141","4,478","-1,111","3,634","-3,495","-1,421","-1,463","-0,977","-2,618","2,475","-0,422","-1,304","-0,826","0,768","0,764","1,89","-2,463","0,325","-0,026","0,337","1,542","0,198","-0,232","0,017","-5,613","1,53","0,818","-2,842","-1,343","2,387","-1,425","-1,181","-0,38","1,225","1,703","-0,03","-2,37",31,59,"menu6, menu2, menu5"
c7d70dc1c575afcd0db3952e6,10,"1.049,568","149,664","141,926",TURKCELL,HUAWEI,"-0,918","3,185","-0,222","1,039","3,536","1,09","0,658","0,321","1,218","-4,334","-1,36","0,516","0,629","-0,63","4,183","-0,705","-2,979","-0,85","-1,25","-1,122","0,935","2,653","0,03","-0,167","0,96","-1,939","0,146","-1,782","0,443","-0,837","0,291","3,43","-0,518","1,512","-0,564","-6,192","0,237","2,28","-1,893","-1,614","1,072","-1,065","-3,358","0,274","1,527","0,307","-0,83","-2,28",3,54,"menu2, menu4, menu5"
82031952223e888ca2ee1f03d,10,"1.047,948","236,562","73,906",TURK TELEKOM,samsung,"-1,377","2,474","0,045","-1,419","1,827","3,221","0,754","1,912","2,76","-4,601","0,359","0,595","4,278","-1,12","1,041","-2,954","1,231","-2,502","1,045","-2,693","0,311","1,076","0,559","-0,539","-1,176","0,598","1,29","-0,725","-0,706","-0,508","0,669","2,023","-1,148","0,126","2,042","-5,549","0,77","1,155","-3,422","-1,974","0,755","-1,968","-2,349","1,356","-0,92","3,229","-1,346","-2,579",15,61,"menu6, menu1, menu9"
701f62806b40586a591a4e878,10,"1.047,67","68,876","43,458",TURKCELL,xiaomi,"-1,992","2,676","-0,963","-0,897","4,644","2,882","0,522","0,33","0,438","-2,512","0,202","-1,749","2,217","-0,809","2,835","-2,035","-2,099","-1,704","-0,208","-1,173","1,976","-0,775","0,055","-0,508","0,482","-0,911","1,66","-2,788","-0,12","-1,19","1,519","3,325","0,059","0,944","0,341","-6,229","1,636","0,384","-2,293","-1,59","2,064","-1,778","-2,476","0,46","0,542","0,873","0,344","-1,958",27,66,"menu6, menu3, menu5"
8204a4a12790746038f74417c,10,"1.047,322","442,335","150,671",TURKCELL,samsung,"-0,615","1,728","-0,679","-0,302","3,369","2,254","0,465","0,474","1,908","-5,158","-0,189","-1,056","2,886","-0,822","2,489","-1,192","-2,677","-2,675","0,848","-1,281","0,982","1,884","-0,006","0,473","0,089","-0,401","1,398","-1,182","0,767","-0,139","0,75","3,568","-0,762","0,58","1,32","-6,03","0,877","1,253","-3,253","-0,955","1,092","-2,828","-2,705","0,805","-0,724","2,002","-1,879","-2,016",24,60,"menu6, menu2, menu8"
878eb9085727b41ffec350210,10,"1.046,209","44,852","42,583",VODAFONE TR,samsung,"-1,485","2,984","-0,871","-0,451","4,801","1,088","0,278","2,134","2,794","-4,219","-1,616","-1,512","1,554","-2,045","1,506","-1,657","-0,955","-0,46","-0,378","-2,288","1,065","1,157","1,071","-0,462","-0,23","0,454","2,71","0,504","-1,725","-0,996","-0,979","1,539","-0,962","2,668","1,306","-5,426","2,944","0,449","-3,523","-1,791","-0,831","1,501","-2,119","-0,076","0,048","1,81","-0,384","-2,628",23,63,"menu3, menu2, menu1"
fa900e551cfa846048b6610d8,10,"1.044,269","644,435","181,885",TURK TELEKOM,samsung,"-1,776","2,191","0,791","-1,407","4,549","2,561","0,971","-0,387","0,41","-3,363","-1,01","0,227","2,911","-1,549","1,943","-2,475","-1,178","-2,62","-0,837","-2,773","1,597","-0,748","-0,855","-0,164","0,552","0,984","1,857","-1,099","0,066","-1,749","0,249","3,107","-0,565","2,104","0,318","-5,798","1,978","0,616","-3,015","-1,421","0,86","-0,658","-0,343","-0,687","1,21","1,838","0,627","-3,065",23,62,"menu6, menu2, menu4"
1594ab55679f43a94c234148b,10,"1.042,884","304,705","93,463",TURK TELEKOM,samsung,"-1,722","1,569","-1,088","-0,659","3,428","2,878","0,851","0,566","0,91","-4,686","0,227","-0,549","3,966","-1,861","2,513","-1,966","-1,415","-1,801","0,558","-0,99","1,361","2,641","-1,294","-0,008","-0,383","-1,135","0,57","-0,864","-0,528","-1,059","1,347","3,281","0,335","1,402","0,389","-5,98","0,86","0,385","-2,465","-1,041","0,741","-1,545","-1,33","1,964","1,466","0,591","-1,772","-3,255",27,66,"menu6, menu2, menu4"
28388e659c2807e9de2a0dbae,10,"1.041,14","249,391","83,972",TURKCELL,Apple,"-1,58","2,592","-1,884","-0,69","3,317","1,343","-0,961","0,233","-0,38","-6,264","-1,447","-1,33","2,045","-1,051","3,438","-2,635","-2,242","-2,307","0,212","-2,301","1,84","2,053","-0,744","0,234","0,866","-0,817","1,318","-1,289","0,721","0,55","3,8","2,711","-0,131","1,026","-0,377","-4,414","2,73","1,436","-1,891","0,234","0,008","-1,044","-0,811","0,379","0,95","0,796","-0,253","-3,252",14,38,"menu6, menu2, menu5"
c445bf16d49943003d9e23656,10,"1.041,115","139,809","97,976",VODAFONE TR,samsung,"-1,095","0,741","-2,691","0,252","0,487","1,477","-1,583","0,777","0,82","-4,746","0,454","-0,585","3,051","-0,548","3,355","-2,012","-4,048","-1,614","0,147","-0,715","0,479","3,17","0,021","1,299","-1,229","-0,288","1,658","-1,39","2,586","-0,66","2,941","1,304","0,182","-1,4","0,581","-6,22","2,284","2,591","-1,608","0,989","0,849","-1,591","0,47","0,315","-0,867","0,699","-1,312","-2,627",23,75,"menu6, menu2, menu1"
5d5ba0997e36b02e03781d997,10,"1.040,558","134,62","80,264",TURK TELEKOM,Apple,"-0,163","2,508","-1,25","-0,072","2,74","1,254","0,967","0,319","0,296","-4,76","0,308","-2,913","3,194","-0,358","2,087","-3,146","-1,747","-2,281","1,676","-0,901","1,712","0,609","-0,555","-0,919","-0,694","-0,114","1,732","-1,383","1,411","1,387","0,169","2,225","-1,077","0,02","0,393","-5,93","1,248","0,977","-2,23","-1,579","1,622","-2,701","0,293","1,011","2,901","0,716","-0,754","-3,482",15,59,"menu6, menu9, menu4"
ae786648d62cf6c0a6a8cabef,10,"1.040,282","168,047","58,357",TEKNOSACELL,samsung,"-2,147","1,838","0,525","-0,835","3,527","0,439","1,87","0,515","0,083","-3,328","-0,91","-1,12","2,398","-1,113","3,603","-2,171","-1,958","-2,276","0,986","-1,163","1,56","1,215","-1,264","-0,188","0,362","-0,324","1,641","-1,019","1,267","-0,249","0,867","2,597","-1,024","0,163","0,613","-6,887","1,902","0,506","-2,538","0,15","0,758","-1,805","0,16","0,118","0,737","1,824","-2,325","-2,141",21,74,"menu6, menu1, menu5"
f6bd679fc359c775ec25d703d,10,"1.039,982","541,057","478,481",TURKCELL,samsung,"-1,006","1,441","1,771","-0,748","1,413","2,149","-0,699","1,154","-0,199","-3,318","-1,849","-1,689","5,178","-0,18","1,997","-2,832","-2,414","-1,486","0,102","-1,132","2,756","0,814","0,148","-0,919","-0,209","2,969","1,863","-2,951","1,446","-1,288","-1,209","2,114","0,385","-1,051","0,068","-5,722","2,504","2,438","-2,293","-2,158","1,368","-1,346","-0,385","0,12","0,327","0,793","-0,227","-3,215",24,82,"menu6, menu2, menu9"
122b0da86bcc5919c79565e54,10,"1.039,941","96,887","51,498",TURKCELL,samsung,"-3,894","1,982","-0,121","1,756","3,188","2,979","-0,714","1,684","4,616","-4,149","1,065","1,019","-0,105","-2,58","2,399","-1,936","-1,47","-2,148","1,716","-1,112","-0,332","2,907","0,742","0,909","-0,656","-0,729","1,069","0,387","-0,544","-2,028","-1,854","-0,226","-0,277","0,046","2,209","-4,134","1,437","1,223","-3,173","-2,472","1,927","-0,859","-4,138","2,288","-0,035","1,873","-0,188","-3,084",22,47,"menu6, menu2, menu8"
191279ab317d7d8de85950cfd,10,"1.039,691","275,027","272,441",TURK TELEKOM,Apple,"-1,835","2,954","1,062","-0,789","1,406","2,05","2,013","0,277","1,147","-5,03","-0,715","0,318","4,876","0,066","2,269","-2,287","-1,126","-2,525","0,682","-1,485","0,035","1,122","-1,328","-0,343","-0,717","-0,52","0,918","-1,369","1,366","-0,145","0,236","2,056","-1,319","0,022","1,038","-5,885","0,926","1,863","-3,648","-1,906","1,048","-2,414","-0,949","2,894","0,74","1,547","-1,25","-2,508",22,44,"menu2, menu4, menu8"
d736ea0a90a83dee85afd3d26,10,"1.039,561","98,63","73,012",TURK TELEKOM,Apple,"-1,803","1,87","-0,99","-1,198","3,333","3,119","0,218","0,791","1,251","-3,517","0,861","0,052","4,003","-0,875","1,505","-2,652","-1,732","-2,601","0,274","-1,113","1,561","0,386","-0,678","-0,162","0,769","-0,355","1,748","-1,475","0,092","-0,829","0,85","2,843","0,065","0,308","1,856","-6,144","0,961","1,077","-3,23","-2,652","1,122","-1,749","-1,409","1,443","0,067","2,414","-1,466","-2,862",25,67,"menu6, menu2, menu9"
ebfa0eb58529ffd01a9dcd48e,10,"1.039,056","336,074","128,442",VODAFONE TR,samsung,"-0,714","2,567","-0,507","0,128","2,503","0,953","0,022","0,308","1,362","-4,808","0,431","-0,807","3,074","-0,087","3,906","-1,844","-3,847","-2,239","1,318","-1,193","0,639","1,899","-0,754","0,946","1,482","-1,809","0,226","-1,7","2,503","-0,662","2,337","2,306","-0,185","-0,446","0,524","-6,176","0,324","1,946","-2,004","-0,16","-0,163","-2,779","-1,498","0,265","-0,306","1,18","-1,225","-1,893",9,62,"menu2, menu1, menu4"
9e285dfe8ad257717c788b07e,10,"1.037,995","544,071","436,784",TURK TELEKOM,Redmi,"-2,573","2,286","0,288","-0,811","4,408","1,582","0,458","0,777","1,303","-3,618","-0,252","-0,735","1,729","-1,798","2,776","-2,778","-1,04","-2,606","0,613","-3,078","1,215","1,308","-1,158","-0,243","1,238","0,042","2,43","-0,574","0,814","-0,713","0,109","3,301","-1,338","0,295","0,845","-5,416","2,044","0,813","-3,465","-1,791","1,613","-1,68","-1,417","0,191","0,877","0,997","0,403","-2,842",9,33,"menu2, menu4, menu8"
643039b4636bae178fed28b81,10,"1.037,211","249,801","79,954",TURK TELEKOM,HUAWEI,"-0,855","2,439","-0,183","-0,185","4,177","2,547","0,175","-0,389","0,696","-3,498","-0,076","-0,006","3,546","-1,288","3,31","-2,243","-1,86","-1,97","-1,047","-2,366","1,176","0,605","-1,4","0,369","0,953","-0,563","0,454","-2,35","0,577","-0,549","1,195","2,675","0,214","0,514","-0,488","-6,151","1,762","1,04","-2,391","-0,483","1,388","-1,706","-1,879","1,649","1,098","0,048","-0,958","-2,439",23,48,"menu2, menu8, menu1"
58c5904105e1ad163f2f8c8c3,10,"1.037,079","112,96","80,163",TURK TELEKOM,Apple,"-2,256","0,687","-0,874","-0,167","3,891","2,81","1,572","0,443","0,974","-3,395","1,076","0,018","2,039","-0,738","3,398","-1,455","-1,019","-2,138","0,43","-1,978","-0,253","2,88","-0,609","0,453","-0,052","-0,913","1,756","-1,423","1,119","-1,14","1,018","2,882","-0,424","0,979","-0,418","-6,646","-0,043","1,023","-3,057","-1,407","1,533","-1,402","-2,555","1,552","0,81","0,93","-0,847","-3,59",16,35,"menu9, menu2, menu6"
df5ad3680a067201e822381e8,10,"1.035,132","100,458","65,841",TURKCELL,Apple,"-2,098","0,359","1,099","-1,8","3,193","1,681","-0,152","0,612","-0,311","-3,938","-1,137","-2,582","3,414","-0,864","4,056","-1,328","-2,674","-2,79","1,019","-1,918","1,278","1,104","-0,094","0,135","0,478","1,087","2,85","-0,332","-0,324","0,266","1,123","2,842","-0,63","0,9","0,829","-6,372","1,44","0,395","-2,778","-0,432","-0,174","-0,696","-0,52","0,174","1,312","1,025","-0,554","-2,768",27,70,"menu6, menu2, menu8"
00ea570dea6048b45432296d3,10,"1.034,088","554,511","316,621",TURKCELL,samsung,"-0,871","1,244","0,459","-1,27","4,242","3,546","1,285","0,524","1,083","-3,662","0,121","0,038","3,384","0,7","3,309","-2,295","-0,438","-3,192","-1,449","-1,409","1,175","1,068","-1,601","-0,125","-0,607","-0,169","1,854","-2,877","1,213","-0,506","-0,067","1,371","-0,826","1,073","0,599","-5,423","-0,08","0,275","-2,36","-2,018","1,775","-3,045","-0,578","1,111","1,24","2,01","-1,212","-3,586",11,58,"menu2, menu4, menu5"
8ea195a54a4ef010694ed5ad1,10,"1.032,71","401,435","66,274",TURK TELEKOM,samsung,"-2,015","0,958","0,211","-1,166","4,042","3,111","-0,275","1,003","0,191","-3,535","-0,873","-0,043","3,288","-0,653","3,011","-1,423","-1,233","-1,767","0,224","-1,506","2,082","-0,161","-0,626","0,203","1,706","0,122","1,082","-1,88","-0,219","-1,326","0,486","2,614","-0,225","1,542","-0,704","-6,886","2,031","0,429","-3,429","0,461","1,457","-1,249","-1,392","-0,305","0,384","0,687","-0,495","-2,268",37,62,"menu9, menu2, menu4"
a523ecbda648f77d85cfe42b7,10,"1.032,672","543,646","75,234",TURKCELL,Apple,"-2,274","1,245","1,66","-0,933","2,946","2,708","0,326","0,964","-0,055","-3,355","-1,996","-2,37","3,334","-0,139","2,957","-2,782","-2,433","-1,924","0,87","-2,371","1,845","-0,025","0,034","-0,585","1,109","1,953","2,589","-2,334","-0,158","-0,499","-0,163","2,228","-0,217","-0,015","0,091","-6,207","1,573","0,508","-3,283","-0,987","1,068","0,162","0,076","-0,186","1,6","0,65","0,41","-2,956",42,82,"menu2, menu4, menu1"
e22a199790d5eef9490ab65aa,10,"1.032,077","1.005,713","318,364",TURKCELL,OPPO,"-1,515","1,62","0,001","0,787","2,969","2,06","0,652","1,825","1,3","-4,674","0,356","0,73","3,181","-0,532","3,701","-3,258","-0,396","-3,133","-1,193","-2,442","1,258","2,492","-0,668","-0,036","-0,842","-1,401","-0,674","-0,64","0,914","-2,35","0,265","2,826","-1,239","0,903","0,936","-5,407","1,21","1,368","-1,602","-1,429","2,235","-0,437","-1,512","0,719","0,639","0,599","-1,253","-4,043",16,51,"menu6, menu2, menu5"
6a4c9dda48f8259d120deff46,10,"1.029,738","138,057","114,57",GSMOBILE,OPPO,"0,477","2,157","0,252","-0,998","5,208","1,934","2,063","0,343","0,426","-3,847","0,303","-2,273","1,806","-2,042","1,718","-1,283","-2,396","-1,746","-1,02","-1,862","0,577","0,802","1,054","0,201","0,714","-0,519","1,751","-1,134","0,094","-0,038","1,646","3,242","-2,478","2,555","1,249","-5,294","1,083","-0,327","-3,15","-0,804","0,55","-1,326","-2,793","-1,328","0,522","2,073","0,43","-3,052",4,47,"menu6, menu1, menu9"
93594f29b9aba9e52d56dac9f,10,"1.029,267","95,287","82,364",VODAFONE TR,HUAWEI,"-1,283","0,039","-1,553","0,101","2,145","1,495","0,028","0,551","2,156","-4,332","-0,322","0,577","1,629","-2,54","3,386","-2,271","-2,805","-2,886","1,616","-2,497","-0,205","2,357","-0,359","-0,567","0,318","0,215","0,799","1,322","0,1","-1,456","2,05","3,963","-0,431","0,382","1,958","-5,163","1,501","2,259","-2,946","0,837","-0,282","-1,718","-1,903","0,496","1,082","2,118","-1,024","-3,274",17,44,"menu6, menu2, menu8"
0a74ed8e30b8562811441028f,10,"1.028,348","256,384","85,67",TURKCELL,samsung,"-2,96","2,884","-0,008","-1,054","2,4","1,459","0,197","-0,093","0,646","-4,515","-1,25","-1,004","3,733","0,406","2,613","-2,674","-2,408","-1,489","-0,833","-2,268","2,081","-0,2","0,417","1,025","1,602","-1,06","1,469","-0,878","1,373","-1,222","2,743","2,365","-0,756","0,591","-0,419","-6,255","1,334","1,485","-1,336","-1,523","1,562","-1,253","-0,663","1,028","1,385","-0,49","-1,051","-2,42",20,50,"menu2, menu4, menu1"
17034d37005f3952128691782,10,"1.028,249","463,603","340,072",TURKCELL,Apple,"-1,854","1,138","-0,075","-1,187","3,627","1,943","1,409","0,696","-0,105","-2,119","0,178","-0,607","4,425","-0,308","2,936","-2,489","-1,431","-2,092","1,094","-3,427","2,171","-0,871","-1,116","-0,399","1,486","0,671","1,532","-1,855","0,666","-0,906","-0,193","2,492","-0,846","-0,393","0,484","-5,963","1,228","1,764","-3,857","-0,635","1,367","-1,562","-0,498","0,325","0,948","1,113","-0,725","-2,698",35,59,"menu9, menu2, menu4"
96dcc76c936ae15e1d975495b,10,"1.027,675","550,678","127,985",TURKCELL,samsung,"-1,264","2,37","-0,123","0,181","3,298","2,237","-0,51","0,989","1,512","-3,176","-0,145","-0,04","2,069","-2,067","4,014","-3,202","-3,423","-2,242","-1,442","-2,689","1,681","1,17","0,174","0,374","-0,424","-1,731","1,274","-1,63","-0,2","0,328","2,597","3,194","-1,556","1,144","-0,469","-5,074","2,177","0,618","-1,709","-0,489","0,555","-1,529","-1,445","-0,36","0,681","1,878","-0,222","-2,121",8,43,"menu9, menu2, menu1"
ac2e6ce9147ad521bd674ba55,10,"1.027,341","612,717","237,945",TURKCELL,samsung,"-3,184","3,428","-1,424","0,232","1,644","1,447","-0,236","0,767","1,44","-4,665","-0,492","1,425","2,799","0,011","3,201","-2,022","-2,463","-2,368","0,591","-1,92","2,445","1,161","-0,969","0,776","0,995","-0,915","1,99","-1,241","2,464","-0,971","0,987","1,633","-0,453","-0,471","0,256","-5,822","2,051","2,165","-1,457","-2,003","0,864","-3,176","-1,767","1,427","-0,521","1,345","-1,863","-1,782",30,69,"menu6, menu8, menu4"
89953c406bceefe2c83b851ca,10,"1.026,725","1.004,104","263,139",VODAFONE TR,Apple,"-3,206","1,481","0,862","-2,186","3,813","3,017","1,049","0,417","0,264","-2,717","-0,488","0,23","2,556","-0,738","2,149","-2,431","-2,093","-2,795","-0,491","-3,209","1,893","0,894","-0,517","-1,033","1,529","1,234","2,393","-0,176","-0,408","-1,803","0,275","3,041","-0,151","1,257","1,531","-6,129","1,467","0,35","-3,066","-1,024","0,747","-0,356","-0,394","-1,178","-0,386","2,624","-0,271","-2,494",19,72,"menu6, menu2, menu4"
c0db6086224c1f88b87d23128,10,"1.026,364","375,168","79,027",TURKCELL,samsung,"-1,022","3,049","-0,184","-0,208","2,829","1,345","-0,063","-0,065","1,325","-4,973","0,216","-1,814","0,894","-1,056","2,95","-2,523","-1,416","-2,342","2,317","-1,091","0,144","2,392","-0,842","0,98","-0,158","-1,471","2,546","0,46","0,736","-0,066","2,291","2,428","-1,034","-0,318","0,312","-5,824","1,826","2,127","-4,136","-0,241","0,34","-2,692","-1,221","-0,385","0,909","1,833","-0,822","-3,417",28,62,"menu6, menu2, menu1"
f0fa121be8798e8a8ccfe01ef,10,"1.026,02","823,913","98,356",VODAFONE TR,samsung,"-0,851","1,882","1,325","-0,904","3,957","2,018","1,09","0,7","-0,192","-2,245","0,032","-3,18","2,521","-0,285","2,182","-2,475","-1,869","-1,766","0,021","-1,906","3,598","-1,372","-1,411","-0,961","0,995","0,084","2,491","-3,292","1,37","-1,01","-0,848","2,629","0,439","0,748","-0,092","-6,128","1,492","1,367","-2,145","-1,555","1,833","-1,262","-0,821","0,969","0,942","0,885","-1,54","-2,568",34,66,"menu6, menu2, menu4"
0751824c8dfbd8f4f3983928b,10,"1.025,621","352,797","227,032",FENERCELL,HUAWEI,"-1,956","1,199","-0,231","-1,136","3,105","2,713","0,618","0,285","0,894","-3,902","-0,489","-0,418","3,081","-1,269","3,104","-3,379","-0,455","-2,976","-0,363","-1,732","1,782","0,845","-0,063","0,366","-1,256","0,044","1,237","-0,851","0,894","-1,081","1,282","3,148","-0,459","1,109","0,841","-6,357","1,95","0,798","-2,313","-2,21","1,596","-1,082","-0,608","0,582","0,947","1,484","-1,347","-2,878",20,55,"menu7, menu2, menu5"
f95eb6a0b0f487942f30899f7,10,"1.025,612","224,303","45,237",TURKCELL,Apple,"-1,132","0,516","-0,202","0,199","2,34","2,867","1,181","-0,555","1,057","-4,074","0,143","1,732","3,24","-1,304","2,675","-1,945","-2,1","-2,461","-0,852","-0,396","1,258","1,605","-1,407","0,205","-0,406","-0,969","0,138","-2,26","0,932","-1,435","2,669","3,644","0,208","-0,179","-0,106","-6,112","1,812","1,643","-2,329","-1,088","1,757","-2,577","-1,249","1,476","-0,357","0,363","-1,275","-2,369",10,28,"menu2, menu4, menu5"
6df19d3c86953e0ca15a9dc53,10,"1.025,589","100,371","66,001",VODAFONE TR,samsung,"-2,39","1,787","-0,877","-0,693","3,849","2,783","-0,116","-0,034","0,803","-3,126","-1,045","0,542","2,44","-1,214","3,834","-2,418","-1,892","-0,995","-1,755","-1,132","2,959","1,42","0,112","0,008","1,398","0,193","1,271","-2,345","0,076","-1,98","-0,11","2,358","-0,963","0,818","0,455","-4,823","2,044","-0,011","-3,787","-1,051","2,947","-2,067","-2,878","0,666","0,867","1,064","0,798","-3,122",26,71,"menu9, menu7, menu2"
f6a1cb9ccaf6e48952b1e04db,10,"1.025,478","182,179","104,963",TURK TELEKOM,Apple,"-2,281","1,111","-0,728","-1,955","4,655","1,394","1,293","0,271","0,175","-3,578","-0,467","-0,817","1,755","-1,874","4,105","-1,83","-2,176","-1,585","0,145","-0,825","1,213","1,879","-2,302","0,52","1,049","0,062","2,006","-0,107","-0,947","-2,234","0,46","4,32","-0,334","1,377",0,"-4,881","1,985","0,239","-3,654","-0,691","0,869","-0,067","-1,149","0,325","1,43","0,532","-0,629","-2,682",14,65,"menu2, menu4, menu5"
54e64ace5e19d19e36bb71b6a,10,"1.025,399","234,704","146,762",TURKCELL,samsung,"-2,31","0,093","0,282","-1,729","3,332","2,904","1,926","1,291","0,701","-3,071","-0,685","-0,688","3,264","-1,602","2,544","-2,801","-0,813","-3,34","0,341","-2,746","0,976","0,956","-1,493","-0,57","0,898","1,272","1,594","-0,288","0,248","-0,993","1,517","2,915","-1,086","0,678","1,106","-5,61","1,644","0,676","-3,282","-0,054","1,329","-1,271","-1,234","-0,572","0,404","3,097","-0,747","-3,628",27,66,"menu6, menu2, menu8"
c0abcfbd15420e0bb4b2321a8,10,"1.024,966","487,018","214,875",TURK TELEKOM,samsung,"-2,19","2,099","-0,897","-0,643","3,886","2,3","1,208","0,335","0,679","-3,126","-0,363","-0,821","3,129","-2,18","3,318","-2,741","-2,059","-2,152","0,664","-1,787","1,768","0,57","-1,719","0,185","-0,218","-0,568","1,715","-1,23","0,08","-0,772","0,736","4,178","0,175","0,87","-0,05","-5,516","1,572","-0,18","-2,633","-1,043","1,351","-0,862","-1,535","0,85","0,88","1,603","-1,294","-2,355",28,56,"menu6, menu2, menu4"
b32f38e22989942b8f9453629,10,"1.024,664","109,417","89,605",BIMCELL,GM,"-2,363","1,251","-0,273","-2,272","4,367","2,388","0,271","0,419","0,419","-3,139","0,165","-0,412","3,004","-1,606","3,038","-1,695","-1,406","-2,557","0,175","-2,466","2,338","-0,175","-1,344","0,301","1,681","0,104","2,411","-0,717","-0,404","-0,853","0,277","2,891","1,187","1,043","0,159","-6,01","1,304","-0,611","-4,041","-0,689","1,294","-0,177","-0,903","0,056","1,186","0,013","-0,7","-1,94",35,51,"menu9, menu4, menu1"
6c2f7213facfbf1b234f4005e,10,"1.023,719","415,044","148,029",TURK TELEKOM,Vestel,"-1,223","1,803","0,781","0,69","3,226","1,759","1,028","-0,822","1,028","-4,541","-0,386","0,41","4,23","-0,25","2,94","-2,358","-2,889","-2,645","0,122","-1,393","0,924","1,142","0,5","0,242","0,131","0,472","0,928","-1,946","1,474","-0,667","0,928","2,478","-0,274","0,162","-0,7","-6,173","0,46","1,819","-3,142","-2,043","0,724","-2,38","-1,366","2,644","-0,145","0,722","-1,261","-1,891",34,60,"menu6, menu3, menu4"
